gene_id	gene_name	logCPM	logFC	PValue	FDR	gene_biotype	entrezid	ave_tx_len	gc_content	rankingStat	signedRank	DE	coef
ENSG00000281501	SEPSECS-AS1	2.123743663949343	-0.268123129577098	0.3025247335371183	0.9301838239574083	lncRNA	"NA"	2219	39.31951329427669	-0.5192391129137471	3416	FALSE	Sarm
ENSG00000185495	AC138393.1	3.9785782742185485	-0.2713463120176494	0.30259924098677365	0.9302377946615799	transcribed_unprocessed_pseudogene	"NA"	1127.8333333333333	39.16063248115858	-0.51913216565741	3417	FALSE	Sarm
ENSG00000228653	HNRNPCP7	0.4659005803932798	-0.4949452776130319	0.3028004824467543	0.9306812720743014	processed_pseudogene	"NA"	905	46.408839779005504	-0.5188434372175518	3418	FALSE	Sarm
ENSG00000087448	KLHL42	5.755327455448499	-0.24501557900143478	0.30319204870455807	0.9316179660370156	protein_coding	57542	2645.4	45.7397747032585	-0.5182821923836999	3419	FALSE	Sarm
ENSG00000253910	PCDHGB2	1.8037024046398318	-0.28030904448808985	0.3032193171770511	0.9316179660370156	protein_coding	56103	3595	54.22809457579972	-0.5182431345829793	3420	FALSE	Sarm
ENSG00000260468	LINC01290	0.4660463318085197	-0.46699971207468416	0.3032844069645724	0.9316426968125561	lncRNA	106144584	502	38.8446215139442	-0.5181499178902137	3421	FALSE	Sarm
ENSG00000166341	DCHS1	2.1679597708471627	-0.3126523114110213	0.3034838555030817	0.9318357334301857	protein_coding	8642	10713	61.8594231307757	-0.5178644072326005	3422	FALSE	Sarm
ENSG00000028839	TBPL1	2.3655266756425832	-0.25959105873425575	0.3035211230859648	0.9318357334301857	protein_coding	9519	1253.625	42.08794495961709	-0.5178110794801398	3423	FALSE	Sarm
ENSG00000133313	CNDP2	6.280201018236232	0.24492180668746125	0.3037704808776599	0.9318357334301857	protein_coding	55748	1104.0689655172414	53.585483165719296	0.5174544313120043	14437	FALSE	Sarm
ENSG00000100058	CRYBB2P1	3.103024280537394	-0.2589478862441309	0.30384021022311	0.9318357334301857	transcribed_unprocessed_pseudogene	1416	1445.8333333333333	47.68876080691644	-0.5173547521242212	3424	FALSE	Sarm
ENSG00000101442	ACTR5	2.897513582232122	-0.24628025572095763	0.30387387683162476	0.9318357334301857	protein_coding	79913	2547	52.9250098154692	-0.5173066333702585	3425	FALSE	Sarm
ENSG00000213222	TOMM40P4	5.047870249031118	0.37440208599112956	0.3038775823488755	0.9318357334301857	processed_pseudogene	"NA"	1027	62.8042843232717	0.5173013375024483	14436	FALSE	Sarm
ENSG00000262619	LINC00621	1.81401676795441	-0.29938566660279636	0.3039590742660917	0.9318357334301857	lncRNA	"NA"	2460.4	47.382539424483824	-0.5171848868415887	3426	FALSE	Sarm
ENSG00000130032	PRRG3	1.6587910723609314	-0.7866885488347467	0.3039801511571857	0.9318357334301857	protein_coding	79057	2187.8888888888887	52.01868874104921	-0.5171547733791942	3427	FALSE	Sarm
ENSG00000125733	TRIP10	4.768173961580622	-0.24444416028077906	0.3040543786888537	0.9318357334301857	protein_coding	9322	1360.8461538461538	57.317279972867546	-0.5170487379289476	3428	FALSE	Sarm
ENSG00000138794	CASP6	4.740120062912747	0.24925150364750598	0.3041234513456946	0.9318357334301857	protein_coding	839	869.75	44.61052026444381	0.5169500895653805	14435	FALSE	Sarm
ENSG00000144199	FAHD2B	3.726743458514494	-0.2583876474022681	0.3041383512724366	0.9318357334301857	protein_coding	151313	1013.3333333333334	56.77631578947366	-0.5169288126877654	3429	FALSE	Sarm
ENSG00000274290	H2BC6	0.4018188712372702	-0.5943367313426785	0.3041433134973056	0.9318357334301857	protein_coding	8344	1527.5	48.70703764320784	-0.5169217269345578	3430	FALSE	Sarm
ENSG00000088280	ASAP3	4.804090204567662	-0.29090842756626933	0.30417236184830354	0.9318357334301857	protein_coding	55616	1659.5	58.00944059455658	-0.5168802499874144	3431	FALSE	Sarm
ENSG00000175567	UCP2	7.34998245000619	0.24487454598287392	0.3042890043275585	0.9318357334301857	protein_coding	7351	871.3636363636364	57.18309859154928	0.5167137408595306	14434	FALSE	Sarm
ENSG00000186260	MRTFB	8.971498154524228	0.26312996276001843	0.30429797749730614	0.9318357334301857	protein_coding	57496	3099.3846153846152	43.847413878685586	0.5167009341507995	14433	FALSE	Sarm
ENSG00000087245	MMP2	4.303631358271621	-0.4660170991560802	0.3043113885885959	0.9318357334301857	protein_coding	4313	1712	55.55636682242991	-0.516681794245077	3432	FALSE	Sarm
ENSG00000006453	BAIAP2L1	5.594284005937862	-0.24497862917389826	0.3043171372140213	0.9318357334301857	protein_coding	55971	1348.8	51.14175563463822	-0.5166735902382156	3433	FALSE	Sarm
ENSG00000169692	AGPAT2	5.707283657736601	0.244777747553424	0.3046047313521452	0.9325415327412536	protein_coding	10555	1164.4	65.85365853658537	0.5162633551556881	14432	FALSE	Sarm
ENSG00000085552	IGSF9	5.162783074596224	-0.26252637741817425	0.3047724617681123	0.9326176137382775	protein_coding	57549	3729	61.732367927058185	-0.5160242769730325	3434	FALSE	Sarm
ENSG00000236739	CLIC4P1	0.8843136022633102	-0.4156318027439389	0.30483135079209767	0.9326176137382775	processed_pseudogene	"NA"	535	39.4392523364486	-0.5159403694327117	3435	FALSE	Sarm
ENSG00000188375	H3-5	4.623944376449609	0.2562302847581453	0.3048704244517332	0.9326176137382775	protein_coding	440093	1114	45.6014362657092	0.5158847045962959	14431	FALSE	Sarm
ENSG00000267270	PARD6G-AS1	3.126818537297523	0.3709920034090373	0.304872588526846	0.9326176137382775	lncRNA	100130522	1370	54.46472019464719	0.5158816218356577	14430	FALSE	Sarm
ENSG00000282164	PEG13	1.2108933383145049	-0.5055065041915554	0.3049150834116452	0.9326176137382775	lncRNA	359809	5650	57.1150442477876	-0.5158210916056889	3436	FALSE	Sarm
ENSG00000259840	Z97653.1	0.5883575953773622	0.6495777935235345	0.30526435864294543	0.9333043327225368	lncRNA	"NA"	446	64.3497757847534	0.5153238991021994	14429	FALSE	Sarm
ENSG00000197008	ZNF138	4.825361432849619	-0.24411314256043573	0.3052826940950786	0.9333043327225368	protein_coding	7697	2039.7142857142858	36.776859504132226	-0.5152978143454183	3437	FALSE	Sarm
ENSG00000234261	AL138720.1	0.327013594259561	-0.5384413632748835	0.3053505630863575	0.9333043327225368	lncRNA	"NA"	1235.857142857143	46.82695642122297	-0.5152012748000219	3438	FALSE	Sarm
ENSG00000181513	ACBD4	3.2638732097344505	-0.24641468331466787	0.3053681720485665	0.9333043327225368	protein_coding	79777	1303.625	61.54952536197144	-0.5151762306195127	3439	FALSE	Sarm
ENSG00000140993	TIGD7	1.5883569733211373	-0.2625049678023816	0.30543421896420025	0.9333315431884532	protein_coding	91151	972.75	43.536365972757636	-0.5150823088813521	3440	FALSE	Sarm
ENSG00000104859	CLASRP	6.052976573985478	-0.2442467959366888	0.30555809843357984	0.9335354324196894	protein_coding	11129	1018.6875	61.003742560893286	-0.5149062013619025	3441	FALSE	Sarm
ENSG00000213881	NPM1P6	1.1015513499505851	-0.29411932344508257	0.3056757806553099	0.9336563365515737	processed_pseudogene	"NA"	871	41.6762342135476	-0.5147389699897698	3442	FALSE	Sarm
ENSG00000115268	RPS15	7.492614944573933	-0.25087575421771324	0.3057430223617853	0.9336563365515737	protein_coding	6209	634.3076923076923	62.10283773951007	-0.5146434456059934	3443	FALSE	Sarm
ENSG00000100908	EMC9	2.8340214003103155	0.24356795346106053	0.3057691633021715	0.9336563365515737	protein_coding	51016	756.8571428571429	59.26764816912042	0.5146063151401268	14428	FALSE	Sarm
ENSG00000065911	MTHFD2	5.972271744629282	-0.2471249440400106	0.3059419210608184	0.9340092330254854	protein_coding	10797	1541.75	42.9463272255554	-0.5143610106321689	3444	FALSE	Sarm
ENSG00000143632	ACTA1	2.311329224581957	-0.29553935598598957	0.3063178542975128	0.9347217040372168	protein_coding	58	1306.5	58.62992728664367	-0.5138276888058826	3445	FALSE	Sarm
ENSG00000254122	PCDHGB7	0.44793795121852	-0.5346601017576601	0.30632469410322477	0.9347217040372168	protein_coding	56099	3780	54.325396825396844	-0.5138179915039701	3446	FALSE	Sarm
ENSG00000196284	SUPT3H	1.8944038900647975	-0.29708113156407157	0.306421300467835	0.9347217040372168	protein_coding	8464	1986.857142857143	40.11360368133448	-0.5136810485886796	3447	FALSE	Sarm
ENSG00000165684	SNAPC4	4.811090140903575	0.24411272768827882	0.3064532180920669	0.9347217040372168	protein_coding	6621	3204	61.73533083645444	0.5136358137235575	14427	FALSE	Sarm
ENSG00000139190	VAMP1	4.498243243487257	-0.27749764662613297	0.3064957396165465	0.9347217040372168	protein_coding	6843	1105.75	54.126158715803754	-0.5135755579282225	3448	FALSE	Sarm
ENSG00000231341	VDAC1P6	0.5002601569663402	-0.4967126221932528	0.306518670594706	0.9347217040372168	processed_pseudogene	"NA"	855	47.01754385964911	-0.5135430666943525	3449	FALSE	Sarm
ENSG00000103647	CORO2B	2.4783999008860373	0.29301267396816466	0.3069175905427058	0.9357634882087015	protein_coding	10391	2903.6666666666665	56.36551486626106	0.512978219887813	14426	FALSE	Sarm
ENSG00000125848	FLRT3	2.719076880567499	0.4097107409408264	0.3070336253259416	0.935942553648489	protein_coding	23767	3456.6666666666665	39.238187078109924	0.512814059396342	14425	FALSE	Sarm
ENSG00000121680	PEX16	3.771412305701827	0.24328023320166442	0.30715263065315096	0.9361306057954684	protein_coding	9409	878.3636363636364	62.36803974332435	0.5126457607505557	14424	FALSE	Sarm
ENSG00000228242	AC093495.1	1.829952383100145	0.3370915503003364	0.30724133035297807	0.9361585160028183	lncRNA	"NA"	785.2941176470588	52.02247191011236	0.5125203630647257	14423	FALSE	Sarm
ENSG00000163607	GTPBP8	2.244097993435401	-0.25489784289766126	0.3073245307573352	0.9361585160028183	protein_coding	29083	1289.875	41.23461575734084	-0.5124027728143988	3450	FALSE	Sarm
ENSG00000177595	PIDD1	4.7446794711395555	-0.24371595527203177	0.3073337392277666	0.9361585160028183	protein_coding	55367	2351.090909090909	65.95390921042456	-0.512389760094679	3451	FALSE	Sarm
ENSG00000160062	ZBTB8A	3.86118265339856	-0.24791020094887484	0.307425164687348	0.9362623932199244	protein_coding	653121	4510	40.88691796008868	-0.5122605856406237	3452	FALSE	Sarm
ENSG00000117139	KDM5B	7.728235944621444	0.24535082973052194	0.3077346619106779	0.9369751689255674	protein_coding	10765	3562.975	44.97856426160721	0.51182358393217	14422	FALSE	Sarm
ENSG00000117242	PINK1-AS	1.8323789601830678	-0.31328460807446906	0.3077843123706468	0.9369751689255674	lncRNA	100861548	4443	51.0240828269188	-0.5117535197367961	3453	FALSE	Sarm
ENSG00000112877	CEP72	2.8672340695073544	-0.24681913232195282	0.3078322903592802	0.9369751689255674	protein_coding	55722	1095	54.086757990867596	-0.5116858263845826	3454	FALSE	Sarm
ENSG00000279611	AC012313.10	1.5203461572955717	-0.3011690921879291	0.30788867517440277	0.9369751689255674	TEC	"NA"	926	61.231101511879	-0.5116062851134223	3455	FALSE	Sarm
ENSG00000269304	FKBP1AP1	0.9401897890499726	0.29802004226140594	0.3079676959421933	0.937041053991029	processed_pseudogene	"NA"	318	54.4025157232704	0.5114948361288699	14421	FALSE	Sarm
ENSG00000108852	MPP2	3.405476001245066	0.4149656009958801	0.30810784063959895	0.93729285922268	protein_coding	4355	2066.095238095238	58.924126486586154	0.5112972497415291	14420	FALSE	Sarm
ENSG00000089847	ANKRD24	2.6878380359298477	0.25950400392395734	0.30829203664196014	0.9375400104768107	protein_coding	170961	2578.3333333333335	64.94505494505496	0.5110376932012262	14419	FALSE	Sarm
ENSG00000164002	EXO5	3.4458592097844116	-0.24331584745479512	0.30830388760613175	0.9375400104768107	protein_coding	64789	1206.8	50.07457739476299	-0.5110209989347115	3456	FALSE	Sarm
ENSG00000124802	EEF1E1	2.395766267875598	0.25333550586502745	0.3085058357965954	0.9378469558102018	protein_coding	9521	626.1666666666666	39.97870641469258	0.5107366162975548	14418	FALSE	Sarm
ENSG00000131771	PPP1R1B	4.4835970693804805	0.28644237509762127	0.3085196653136726	0.9378469558102018	protein_coding	84152	1361.7	59.08790482485131	0.5107171484378175	14417	FALSE	Sarm
ENSG00000137331	IER3	4.390989111277192	0.37987486285899535	0.3085800235991337	0.9378558848985208	protein_coding	8870	1293.5	58.33011209895632	0.510632192081924	14416	FALSE	Sarm
ENSG00000196152	ZNF79	2.952065294776164	-0.24309446513846955	0.30866384563003835	0.937932398121161	protein_coding	7633	2108.25	54.92707221629315	-0.5105142372588067	3457	FALSE	Sarm
ENSG00000151715	TMEM45B	2.310627430806009	0.2735561624503897	0.30879872274729014	0.937932398121161	protein_coding	120224	1098.8	47.67018565708048	0.5103245046606248	14415	FALSE	Sarm
ENSG00000167004	PDIA3	9.19159584217814	-0.2490785904332563	0.3088196531297838	0.937932398121161	protein_coding	2923	1370.1666666666667	45.80951222479019	-0.5102950691710746	3458	FALSE	Sarm
ENSG00000110104	CCDC86	2.6514264388379956	0.24810003617605275	0.3088932984586833	0.937932398121161	protein_coding	79080	1650.75	57.53445403604422	0.5101915137574207	14414	FALSE	Sarm
ENSG00000177666	PNPLA2	6.064004770393733	-0.24315808716623202	0.3088942623810412	0.937932398121161	protein_coding	57104	1322.1666666666667	64.9060884911131	-0.5101901585143322	3459	FALSE	Sarm
ENSG00000247809	NR2F2-AS1	1.7745165987049691	-0.31467341415191225	0.30907523304523954	0.937932398121161	lncRNA	"NA"	945.1111111111111	44.174700211615324	-0.5099357946220167	3460	FALSE	Sarm
ENSG00000174136	RGMB	3.928616815197723	-0.248251538138028	0.3090897379530764	0.937932398121161	protein_coding	285704	1944.142857142857	49.88610478359909	-0.50991541365017	3461	FALSE	Sarm
ENSG00000165476	REEP3	6.895174144073133	-0.24560709116123083	0.30911550293871354	0.937932398121161	protein_coding	221035	2866	35.502442428471774	-0.5098792134035373	3462	FALSE	Sarm
ENSG00000118004	COLEC11	1.131888121436499	-0.33057083598983666	0.30915751057344304	0.937932398121161	protein_coding	78989	1227.076923076923	57.133901705115356	-0.5098201984260429	3463	FALSE	Sarm
ENSG00000177084	POLE	7.202123608228088	-0.2466660944241797	0.3093065762053046	0.937932398121161	protein_coding	5426	2527.3478260869565	55.770785666362755	-0.5096108463100624	3464	FALSE	Sarm
ENSG00000132424	PNISR	7.716102250825206	-0.24657827178958375	0.30931294146727084	0.937932398121161	protein_coding	25957	2313.090909090909	37.71419588115078	-0.5096019089970002	3465	FALSE	Sarm
ENSG00000278943	AC079228.1	1.375117732399392	-0.3954797419040726	0.30932288604140223	0.937932398121161	TEC	"NA"	1049	41.0867492850334	-0.509587946424907	3466	FALSE	Sarm
ENSG00000100804	PSMB5	5.676037543011949	0.2499050443265397	0.3093521199178408	0.937932398121161	protein_coding	5693	838.3333333333334	53.1610337972167	0.5095469035151109	14413	FALSE	Sarm
ENSG00000059145	UNKL	5.8440721139623255	-0.24246616950939964	0.30945632638456144	0.937932398121161	protein_coding	64718	1561.3333333333333	59.68901224025049	-0.5094006343613084	3467	FALSE	Sarm
ENSG00000185670	ZBTB3	2.8194465484713174	-0.2480596662805871	0.3094870478629761	0.937932398121161	protein_coding	79842	1711	54.266510812390415	-0.5093575216336585	3468	FALSE	Sarm
ENSG00000140464	PML	5.24131578252784	0.24235866450578802	0.3096887423693913	0.937932398121161	protein_coding	5371	2437.7727272727275	60.65335347094032	0.509074581584495	14412	FALSE	Sarm
ENSG00000067082	KLF6	5.709953233510169	-0.2657308743558033	0.30970229899884594	0.937932398121161	protein_coding	1316	2023	49.09963985594238	-0.5090555707529748	3469	FALSE	Sarm
ENSG00000182318	ZSCAN22	3.573524863802188	0.27148904336315516	0.3097061128476664	0.937932398121161	protein_coding	342945	4654	53.4164159862484	0.5090502226386584	14411	FALSE	Sarm
ENSG00000051825	MPHOSPH9	5.217940253753208	-0.25175665550114545	0.3097924264304146	0.937932398121161	protein_coding	10198	1462.9166666666667	40.14525776132155	-0.5089292037481632	3470	FALSE	Sarm
ENSG00000169247	SH3TC2	1.798566629024846	0.3472755902751333	0.3098093523198178	0.937932398121161	protein_coding	79628	4306.0952380952385	47.90219843411331	0.5089054761843534	14410	FALSE	Sarm
ENSG00000070761	CFAP20	3.763151173042439	0.253078044353615	0.30981113621892264	0.937932398121161	protein_coding	29105	808	50.300565770862804	0.5089029755002998	14409	FALSE	Sarm
ENSG00000114982	KANSL3	7.174015126718852	-0.24240665794358102	0.30993121987451794	0.9380403581814641	protein_coding	55683	2500.285714285714	53.07964804022397	-0.5087346743695744	3471	FALSE	Sarm
ENSG00000103089	FA2H	3.280008464610145	0.24220475472065664	0.3099616612444353	0.9380403581814641	protein_coding	79152	1377.4	59.314650791346004	0.5086920201646626	14408	FALSE	Sarm
ENSG00000070501	POLB	4.695470714959849	0.2423883633482301	0.310230134577976	0.9386789159062767	protein_coding	5423	756.1764705882352	42.33372228704784	0.5083160187555393	14407	FALSE	Sarm
ENSG00000229927	RHEBP1	1.1265292147200519	-0.28601289552780423	0.31030648132900474	0.9387161100042524	processed_pseudogene	"NA"	556	39.9280575539568	-0.5082091532716972	3472	FALSE	Sarm
ENSG00000283259	AC242022.1	0.8672132220985271	0.6699328930642736	0.31035737427435023	0.9387161100042524	lncRNA	"NA"	1565	58.14696485623001	0.5081379310628273	14406	FALSE	Sarm
ENSG00000241782	AP002812.1	2.876181557732102	-0.3714391386372194	0.3104443151600569	0.9388052211644528	processed_pseudogene	"NA"	474	43.4599156118143	-0.5080162885228547	3473	FALSE	Sarm
ENSG00000205238	SPDYE2	3.179827247533286	-0.25631209883215555	0.31050240078572294	0.938807055170902	protein_coding	441273	1390	56.139088729016756	-0.5079350375358362	3474	FALSE	Sarm
ENSG00000148835	TAF5	2.93552409719772	-0.2721041446598861	0.3106625094482445	0.9391172990594442	protein_coding	6877	3259	45.934335685793194	-0.5077111539614994	3475	FALSE	Sarm
ENSG00000224680	PLA2G12AP1	0.838559298448226	0.3500446792296675	0.31085566782716045	0.9395273172873818	processed_pseudogene	"NA"	568	50.1760563380282	0.5074412097382583	14405	FALSE	Sarm
ENSG00000267575	AC006504.5	1.6864503935791018	0.2646275009007128	0.31099229728819794	0.9396245320192192	lncRNA	101927151	1443.0967741935483	48.58056151645207	0.5072503675219046	14404	FALSE	Sarm
ENSG00000166435	XRRA1	2.605082963328992	0.2651806282871855	0.3110028910852813	0.9396245320192192	protein_coding	143570	1668.45	50.777667895351954	0.5072355737495342	14403	FALSE	Sarm
ENSG00000186329	TMEM212	0.6056500191784958	1.0149701060191232	0.3111162001691413	0.939793027069093	protein_coding	389177	897.2	44.672313865358916	0.5070773741022132	14402	FALSE	Sarm
ENSG00000203392	AC105020.1	1.4360319880784398	-0.43807948190713064	0.31118079299677376	0.9398143291450269	lncRNA	"NA"	2205	54.0136054421769	-0.5069872168010527	3476	FALSE	Sarm
ENSG00000183337	BCOR	5.860843726227823	0.24246051624626064	0.3114039843620743	0.9402516088217643	protein_coding	54880	3745.266666666667	51.32522828815038	0.5066758350068429	14401	FALSE	Sarm
ENSG00000198743	SLC5A3	5.249005126086641	0.2781147896974505	0.31144071534474654	0.9402516088217643	protein_coding	6526	11566	38.3105654504582	0.5066246117625399	14400	FALSE	Sarm
ENSG00000279521	AL359396.2	2.388428450795159	0.34221398949962023	0.31157553909620084	0.9404291887652164	TEC	"NA"	2376	40.3198653198653	0.5064366448779434	14399	FALSE	Sarm
ENSG00000130021	PUDP	4.010097891467459	-0.24159107901678084	0.3116146923160075	0.9404291887652164	protein_coding	8226	1089.4285714285713	47.574088644112265	-0.506382073973343	3477	FALSE	Sarm
ENSG00000167733	HSD11B1L	1.5956652995953944	-0.29944199924559733	0.31181633171007234	0.9408638732349182	protein_coding	374875	1214.5652173913043	65.8457132629318	-0.5061011419187759	3478	FALSE	Sarm
ENSG00000235257	ITGA9-AS1	3.8172441878530923	-0.2529394623283761	0.3118900594422175	0.9409125121665567	lncRNA	101928153	1380.6666666666667	47.99010140028972	-0.5059984668529525	3479	FALSE	Sarm
ENSG00000180855	ZNF443	4.301389639444668	-0.242488939095248	0.3120184808237486	0.9411261029167657	protein_coding	10224	1686.5	41.35784168396088	-0.5058196820005405	3480	FALSE	Sarm
ENSG00000104081	BMF	4.344335856736515	-0.3358033925858649	0.31234847472043115	0.9414425871201928	protein_coding	90427	1395.7	56.631081177903546	-0.5053606104867044	3481	FALSE	Sarm
ENSG00000163291	PAQR3	4.28260558832038	0.27640621242019586	0.31237834098887607	0.9414425871201928	protein_coding	152559	2214.5833333333335	38.938852304797734	0.5053190859186392	14398	FALSE	Sarm
ENSG00000078043	PIAS2	4.878699993993024	-0.24141624181292337	0.3124696426757335	0.9414425871201928	protein_coding	9063	1867.0625	40.24035081846482	-0.5051921692281498	3482	FALSE	Sarm
ENSG00000141499	WRAP53	3.8281825118671127	0.26000660273476595	0.3124832231846627	0.9414425871201928	protein_coding	55135	1833.3	57.36649757268315	0.5051732943964224	14397	FALSE	Sarm
ENSG00000243176	AC092944.1	1.575620625090303	0.2740619891205686	0.31271676561981465	0.9414425871201928	lncRNA	"NA"	1487.75	40.90909090909091	0.50484883439191	14396	FALSE	Sarm
ENSG00000092036	HAUS4	3.488773987405346	-0.24105670134715898	0.3127567319674413	0.9414425871201928	protein_coding	54930	1016.952380952381	52.01348567147406	-0.5047933335135302	3483	FALSE	Sarm
ENSG00000251364	AC107884.1	4.487934908347821	0.2685013170793052	0.31277255134926985	0.9414425871201928	lncRNA	100506258	1824	46.30717418546366	0.5047713672509747	14395	FALSE	Sarm
ENSG00000135046	ANXA1	1.8896184669996876	-0.43396709038075376	0.31290049213410176	0.9414425871201928	protein_coding	301	1098.625	39.42428035043805	-0.5045937537890682	3484	FALSE	Sarm
ENSG00000077380	DYNC1I2	7.120937564527617	0.24864138630972785	0.313003513649292	0.9414425871201928	protein_coding	1781	1430.24	41.931424096655114	0.5044507872141459	14394	FALSE	Sarm
ENSG00000059588	TARBP1	6.805809257047959	-0.2412053299724289	0.3130190504756132	0.9414425871201928	protein_coding	6894	1459.3333333333333	43.802345058626464	-0.5044292302980677	3485	FALSE	Sarm
ENSG00000094916	CBX5	9.07403578358082	-0.24551212987830864	0.3130404738004884	0.9414425871201928	protein_coding	23468	3053.1666666666665	41.59069818221521	-0.5043995077831305	3486	FALSE	Sarm
ENSG00000164078	MST1R	6.020988209332268	-0.24113345748664172	0.3131103952412922	0.9414425871201928	protein_coding	4486	2138.8	59.97755750888348	-0.5043025135999857	3487	FALSE	Sarm
ENSG00000132256	TRIM5	3.5124912049098254	-0.24239111865711566	0.3131235564704307	0.9414425871201928	protein_coding	85363	1540.8181818181818	45.52480972328753	-0.5042842589231987	3488	FALSE	Sarm
ENSG00000266904	LINC00663	1.157486110442361	-0.3712161651470724	0.31313995291318775	0.9414425871201928	lncRNA	"NA"	1043.5	48.80210828941065	-0.5042615180656934	3489	FALSE	Sarm
ENSG00000100395	L3MBTL2	4.44559904464893	0.24327404030379274	0.3132563277232675	0.9414425871201928	protein_coding	83746	2325	55.775388291517345	0.5041001475723044	14393	FALSE	Sarm
ENSG00000274559	CU639417.1	1.3272405971444687	0.33973276669482927	0.31326885237950863	0.9414425871201928	protein_coding	102724334	460	60.2173913043478	0.5040827838995687	14392	FALSE	Sarm
ENSG00000272758	AC083798.2	0.5852211507512236	-0.36709277844712423	0.3132764342591948	0.9414425871201928	lncRNA	"NA"	623.1666666666666	42.952661139342055	-0.5040722730280306	3490	FALSE	Sarm
ENSG00000120156	TEK	1.2481058502783031	-0.4875045917034701	0.31329888569941927	0.9414425871201928	protein_coding	7010	3732.6	45.58752612120236	-0.5040411497574713	3491	FALSE	Sarm
ENSG00000177406	NINJ2-AS1	3.5300600532787185	-0.24133366551467733	0.31330233617946446	0.9414425871201928	lncRNA	100049716	1991	48.58290880390328	-0.5040363667331451	3492	FALSE	Sarm
ENSG00000288234	BX255925.4	0.4715656229212383	-0.40393080070675086	0.313347975207907	0.9414425871201928	lncRNA	"NA"	407	57.739557739557704	-0.5039731072792298	3493	FALSE	Sarm
ENSG00000228217	PNRC2P1	2.5507715382917446	0.24335801565396367	0.31338825811550924	0.9414425871201928	processed_pseudogene	"NA"	420	39.5238095238095	0.503917279504863	14391	FALSE	Sarm
ENSG00000225138	SLC9A3-AS1	4.898975046421308	-0.24247998922861738	0.31339149857175586	0.9414425871201928	lncRNA	"NA"	1031	63.02320376035216	-0.5039127888931234	3494	FALSE	Sarm
ENSG00000004660	CAMKK1	4.687438253769778	0.27208362894320637	0.3135009108802168	0.9415980833774514	protein_coding	84254	3359.25	58.12309295229589	0.5037611929842148	14390	FALSE	Sarm
ENSG00000226332	AL354836.1	1.939690745965086	0.29162536963835767	0.31361134661624157	0.9417565957497838	lncRNA	"NA"	681	59.4713656387665	0.5036082327105702	14389	FALSE	Sarm
ENSG00000178372	CALML5	7.529546089544019	0.38801039206977733	0.313780053869474	0.9420655053764682	protein_coding	51806	874	66.8192219679634	0.5033746667712056	14388	FALSE	Sarm
ENSG00000114378	HYAL1	1.5043623821455008	-0.31807748506591155	0.31382957293536784	0.9420655053764682	protein_coding	3373	1499.6666666666667	58.19070904645476	-0.5033061341796301	3495	FALSE	Sarm
ENSG00000159251	ACTC1	1.2174797576428547	-0.32456614474590206	0.3139272169858136	0.942185452963854	protein_coding	70	1054.1666666666667	48.932806324110665	-0.5031710300331769	3496	FALSE	Sarm
ENSG00000198814	GK	4.019816199488681	0.2558413642797698	0.31414264823476334	0.9426588046331784	protein_coding	2710	1656.25	40.57358490566037	0.5028730994636701	14387	FALSE	Sarm
ENSG00000167105	TMEM92	1.7723964613548926	-0.4975310938559894	0.31424952202284934	0.9428053454864282	protein_coding	162461	2014	56.1900033101622	-0.5027253742084227	3497	FALSE	Sarm
ENSG00000065882	TBC1D1	3.35979279027448	0.36230589044045675	0.3143069311316722	0.9428053454864282	protein_coding	23216	1600.842105263158	49.335875854813246	0.502646041766231	14386	FALSE	Sarm
ENSG00000176624	MEX3C	4.137742353030273	-0.24827702145566868	0.31439679669689025	0.9429017408098253	protein_coding	51320	2940	45.487528344671205	-0.5025218875179719	3498	FALSE	Sarm
ENSG00000116729	WLS	2.1540180132025926	-0.4149743120042498	0.3145024665685634	0.9430307799158755	protein_coding	79971	1069.5714285714287	48.751168692400164	-0.5023759441363096	3499	FALSE	Sarm
ENSG00000235027	AC068580.3	1.2331949776114726	-0.4763446513337721	0.3146143648941379	0.9430307799158755	lncRNA	"NA"	2015	63.9205955334988	-0.5022214519230566	3500	FALSE	Sarm
ENSG00000228705	LINC00659	0.5591345988220375	-0.5575024845720951	0.3146316372339542	0.9430307799158755	lncRNA	"NA"	945.125	56.632720539611164	-0.502197609795023	3501	FALSE	Sarm
ENSG00000135486	HNRNPA1	8.829572025099091	-0.2417729900225868	0.3146996266432304	0.9430307799158755	protein_coding	3178	1259.357142857143	43.814871533095115	-0.5021037723294902	3502	FALSE	Sarm
ENSG00000137812	KNL1	5.994030919840695	-0.27922210195101926	0.31472851168318355	0.9430307799158755	protein_coding	57082	3263.769230769231	37.57807160197033	-0.5020639119778276	3503	FALSE	Sarm
ENSG00000177721	ANXA2R	0.45366943833537204	-0.4139909916249851	0.3148490114483662	0.9432188011713435	protein_coding	389289	1749.5	47.613603886824805	-0.5018976659420156	3504	FALSE	Sarm
ENSG00000072571	HMMR	4.6901806384661135	-0.2433916258955664	0.3149879665803977	0.9434620315711784	protein_coding	3161	1686	37.47034400948992	-0.5017060371550193	3505	FALSE	Sarm
ENSG00000100167	SEPTIN3	2.069640153183067	-0.3821010223821671	0.3151026972481554	0.9436326281910747	protein_coding	55964	2363	52.72958104104952	-0.5015478792919583	3506	FALSE	Sarm
